order_id,order_timestamp,customer_id,sku,category,channel,price_usd,qty,discount_pct,status,city,state,country,order_amount_usd
O101136,2025-07-21 13:35:25,C0373,S-IZHW0V,apparel,Direct,34.73,5,0.08,completed,Los Angeles,CA,USA,159.76
O100694,2025-07-21 14:00:13,C0009,S-EKZ83Y,Beauty,Social,23.54,2,0.16,completed,Austin,TX,USA,39.55
O100269,2025-07-21 15:46:23,C0034,S-SWSOZC,Home,Social,41.4,2,0.0,completed,Chicago,IL,USA,82.8
O100529,2025-07-21 15:49:42,C0180,S-CHYP9U,Apparel,Social,42.23,3,0.19,completed,New York,NY,USA,102.62
O101028,2025-07-21 15:57:18,C0332,S-8A4JVK,Sports,Search,29.21,3,0.23,returned,Denver,CO,USA,67.48
O101349,2025-07-21 16:24:39,C0119,S-AKH3YC,Apparel,Search,40.27,5,0.11,processing,Denver,CO,USA,179.2
O100040,2025-07-21 17:43:30,C0446,S-TAKPUX,Apparel,Direct,30.66,2,0.15,completed,Boston,MA,USA,52.12
O101395,2025-07-21 18:09:58,C0006,S-IVN2QQ,Beauty,Social,19.37,3,0.08,completed,Phoenix,AZ,USA,53.46
O100537,2025-07-21 18:11:32,C0316,S-AXF5X9,Electronics,Search,162.79,2,0.1,completed,Boston,MA,USA,293.02
O100883,2025-07-21 19:14:27,C0227,S-52QZSK,electronics,Social,67.78,4,0.03,completed,Austin,TX,USA,262.99
O101293,2025-07-21 19:32:49,C0432,S-IGCUID,Electronics,Social,80.31,1,,completed,Miami,FL,USA,80.31
O100237,2025-07-21 20:07:42,C0427,S-8PAJSS,Home,Email,50.98,2,0.21,completed,Denver,CO,USA,80.55
O101027,2025-07-21 22:13:44,C0232,S-I0HN3F,Sports,Social,117.4,2,0.17,completed,Boston,MA,USA,194.88
O100736,2025-07-21 22:13:53,C0242,S-YM33MG,Beauty,Social,25.43,2,0.15,completed,Boston,MA,USA,43.23
O100777,2025-07-21 22:14:06,C0087,S-CSG4OF,Electronics,Email,69.14,1,0.13,completed,New York,NY,USA,60.15
O101472,2025-07-21 23:24:09,C0477,S-0HDJ7O,Sports,Social,35.99,3,0.23,cancelled,Seattle,WA,USA,83.14
O101455,2025-07-22 00:25:13,C0432,S-Y5U04R,Electronics,Direct,126.95,2,0.12,completed,Denver,CO,USA,223.43
O100418,2025-07-22 00:44:59,C0493,S-S0CDK3,Sports,Direct,68.77,3,0.09,processing,Chicago,IL,USA,187.74
O101000,2025-07-22 00:48:32,C0484,S-4WPWG3,Home,Search,20.01,4,0.03,completed,Los Angeles,CA,USA,77.64
O100535,2025-07-22 01:04:13,C0466,S-DKBPVW,Beauty,Direct,12.42,4,0.1,completed,Seattle,WA,USA,44.71
O100293,2025-07-22 01:17:00,C0283,S-VB3K3Q,Apparel,Email,24.24,1,0.08,completed,Austin,TX,USA,22.3
O100597,2025-07-22 02:08:43,C0345,S-NHZX9F,Apparel,Marketplace,66.21,4,0.11,completed,New York,NY,USA,235.71
O100295,2025-07-22 02:10:22,C0094,S-M44GV3,Home,Marketplace,27.52,5,0.12,completed,Miami,FL,USA,121.09
O101165,2025-07-22 03:03:07,C0430,S-EDHTHR,Home,Email,74.65,3,0.12,returned,New York,NY,USA,197.08
O100292,2025-07-22 03:05:20,C0284,S-92MTR6,Home,Direct,69.96,4,0.0,completed,Miami,FL,USA,279.84
O101311,2025-07-22 05:54:01,C0155,S-TULGEL,Home,Marketplace,13.11,3,0.1,completed,Phoenix,AZ,USA,35.4
O101328,2025-07-22 05:58:18,C0486,S-MLJEKB,Home,Social,85.46,4,0.14,completed,Denver,CO,USA,293.98
O100663,2025-07-22 06:17:54,C0490,S-4V9KYP,Apparel,Search,54.9,4,0.22,completed,Chicago,IL,USA,171.29
O100823,2025-07-22 07:15:13,C0481,S-KYT5GQ,Electronics,Social,236.93,4,0.27,completed,Seattle,WA,USA,691.84
O100746,2025-07-22 07:26:09,C0306,S-1WUDCB,Electronics,Affiliate,81.18,1,0.17,completed,Austin,TX,USA,67.38
O101390,2025-07-22 09:15:39,C0454,S-D6DZBC,Sports,Direct,65.13,5,0.12,completed,Denver,CO,USA,286.57
O101135,2025-07-22 09:34:28,C0114,S-JOAOEJ,Home,Marketplace,56.39,2,0.01,completed,Seattle,WA,USA,111.65
O101245,2025-07-22 10:27:32,C0057,S-M1SAV9,Electronics,Direct,133.2,3,0.13,completed,Los Angeles,CA,USA,347.65
O101394,2025-07-22 11:18:27,C0079,S-LGJ3S6,Apparel,Search,22.76,2,0.21,completed,Austin,TX,USA,35.96
O100004,2025-07-22 11:56:21,C0414,S-UZBIKC,Electronics,Search,126.03,2,0.1,completed,Miami,FL,USA,226.85
O101092,2025-07-22 12:00:47,C0467,S-FF5L6B,Home,Direct,26.43,3,0.19,completed,Miami,FL,USA,64.22
O100343,2025-07-22 15:03:28,C0185,S-ZHYAPD,Home,Social,30.14,5,0.14,completed,Denver,CO,USA,129.6
O100232,2025-07-22 15:18:27,C0436,S-82LK2N,Sports,Search,41.63,2,0.09,processing,Austin,TX,USA,75.77
O101170,2025-07-22 18:14:09,C0141,S-HSLTDK,Home,Email,49.87,5,0.31,completed,Austin,TX,USA,172.05
O100287,2025-07-22 19:05:31,C0108,S-Q2FA39,Electronics,Affiliate,63.8,4,0.12,completed,New York,NY,USA,224.58
O100525,2025-07-22 21:25:14,C0183,S-UD2ZDL,Home,Social,78.52,1,0.0,completed,Seattle,WA,USA,78.52
O100748,2025-07-22 23:26:12,C0282,S-D1IVXA,Apparel,Social,25.9,4,0.08,returned,Phoenix,AZ,USA,95.31
O100384,2025-07-22 23:54:59,C0205,S-MSKYVK,Sports,Direct,118.17,4,0.33,completed,San Francisco,CA,USA,316.7
O101256,2025-07-23 01:19:01,C0428,S-MT3YPS,Beauty,Email,16.49,3,,completed,San Francisco,CA,USA,49.47
O100733,2025-07-23 01:59:50,C0051,S-V8LYMJ,Beauty,Direct,15.38,1,,completed,Miami,FL,USA,15.38
O101254,2025-07-23 03:08:35,C0312,S-RNR2KY,Electronics,Affiliate,103.87,5,0.17,completed,New York,NY,USA,431.06
O100495,2025-07-23 03:55:41,C0269,S-SQ3B9S,Apparel,Social,33.44,3,0.04,completed,Los Angeles,CA,USA,96.31
O101332,2025-07-23 06:21:48,C0103,S-7RV2Y7,Electronics,Search,82.43,1,0.19,completed,San Francisco,CA,USA,66.77
O101277,2025-07-23 06:47:25,C0044,S-K31WBH,Home,Search,57.96,2,0.22,completed,Los Angeles,CA,USA,90.42
O101217,2025-07-23 06:58:50,C0393,S-58B4JW,Apparel,Search,24.27,1,0.06,completed,Boston,MA,USA,22.81
O101032,2025-07-23 11:51:06,C0497,S-47QUUS,Electronics,Direct,48.36,1,0.1,completed,Seattle,WA,USA,43.52
O100957,2025-07-23 12:41:34,C0238,S-HNFLAY,Beauty,Search,13.49,1,,completed,Miami,FL,USA,13.49
O100596,2025-07-23 13:03:47,C0401,S-94YXFI,Electronics,Direct,127.48,5,0.09,completed,Chicago,IL,USA,580.03
O101276,2025-07-23 13:12:57,C0183,S-NQ52NL,Apparel,Email,20.22,1,0.17,completed,Boston,MA,USA,16.78
O100813,2025-07-23 15:16:54,C0027,S-PKPGGE,Apparel,Email,79.16,1,0.08,completed,Phoenix,AZ,USA,72.83
O101411,2025-07-23 15:28:01,C0197,S-SKV6IA,Apparel,Direct,50.27,2,0.11,completed,Boston,MA,USA,89.48
O100580,2025-07-23 15:33:59,C0451,S-4D4R9V,Beauty,Search,43.6,3,0.14,completed,Seattle,WA,USA,112.49
O100982,2025-07-23 16:11:44,C0343,S-RJSXFO,Electronics,Marketplace,140.66,2,0.08,completed,San Francisco,CA,USA,258.81
O101243,2025-07-23 16:50:11,C0304,S-0LDOZY,Beauty,Direct,20.17,2,,completed,Miami,FL,USA,40.34
O101039,2025-07-23 17:14:55,C0187,S-DSECHU,Beauty,Social,14.16,2,,completed,Denver,CO,USA,28.32
O101283,2025-07-23 17:35:18,C0353,S-OUWZK4,Electronics,Search,111.5,4,0.15,processing,Boston,MA,USA,379.1
O100762,2025-07-23 17:42:53,C0132,S-85HCQX,Electronics,Email,105.96,2,0.0,completed,Los Angeles,CA,USA,211.92
O100864,2025-07-23 20:58:32,C0015,S-M0OAPH,Home,Affiliate,22.91,3,0.23,completed,Boston,MA,USA,52.92
O100761,2025-07-23 21:43:30,C0183,S-1V4KFI,Home,Direct,45.48,1,0.09,completed,Los Angeles,CA,USA,41.39
O100899,2025-07-23 22:25:00,C0091,S-73ZCA7,Electronics,Social,47.58,4,0.1,completed,Denver,CO,USA,171.29
O100811,2025-07-23 23:41:35,C0180,S-V0175D,Home,Social,48.42,5,0.14,completed,Chicago,IL,USA,208.21
O100552,2025-07-24 00:28:45,C0374,S-LAACOS,Home,Direct,58.83,5,,completed,Chicago,IL,USA,294.15
O101083,2025-07-24 01:06:17,C0440,S-SEH5E5,Apparel,Social,34.24,1,0.0,completed,Austin,TX,USA,34.24
O100444,2025-07-24 02:32:01,C0094,S-TG5PIZ,Home,Affiliate,58.69,4,0.16,completed,New York,NY,USA,197.2
O100802,2025-07-24 02:38:03,C0102,S-5R8MNQ,Apparel,Social,94.8,1,0.21,completed,Austin,TX,USA,74.89
O100521,2025-07-24 04:31:47,C0245,S-KT1YJF,Electronics,Marketplace,253.01,1,0.24,completed,New York,NY,USA,192.29
O101476,2025-07-24 06:18:13,C0160,S-ADWAJG,Electronics,Social,126.18,2,0.16,completed,Seattle,WA,USA,211.98
O100810,2025-07-24 09:37:15,C0170,S-9C65FP,Home,Email,135.03,2,0.13,completed,Denver,CO,USA,234.95
O100635,2025-07-24 10:22:29,C0229,S-9OCIIL,Electronics,Social,142.8,1,0.0,returned,New York,NY,USA,142.8
O101258,2025-07-24 12:32:11,C0272,S-BN6EK6,Home,Marketplace,42.72,5,0.27,completed,Austin,TX,USA,155.93
O100041,2025-07-24 14:33:46,C0168,S-280XKX,Home,Search,21.33,4,,processing,Seattle,WA,USA,85.32
O101138,2025-07-24 15:46:34,C0492,S-YJB48W,Home,Direct,94.96,3,,completed,Los Angeles,CA,USA,1424.4
O100153,2025-07-24 19:40:30,C0154,S-FV2BC2,Apparel,Direct,16.03,3,0.0,completed,Phoenix,AZ,USA,48.09
O100162,2025-07-24 20:49:13,C0350,S-64JWTE,Electronics,Email,182.03,3,0.17,completed,Austin,TX,USA,453.25
O100989,2025-07-24 22:22:00,C0119,S-9HVCHR,Apparel,Affiliate,34.78,4,0.0,completed,Denver,CO,USA,139.12
O101437,2025-07-24 22:47:23,C0472,S-70GKJF,Apparel,Social,34.52,2,0.03,completed,Chicago,IL,USA,66.97
O101151,2025-07-24 23:25:21,C0226,S-P3C330,Electronics,Direct,73.75,5,0.3,processing,Boston,MA,USA,258.12
O101022,2025-07-24 23:25:28,C0435,S-M7IDAO,Beauty,Affiliate,33.37,2,0.15,completed,San Francisco,CA,USA,56.73
O101189,2025-07-25 03:17:28,C0392,S-I71A57,Electronics,Marketplace,123.68,5,0.0,completed,Seattle,WA,USA,618.4
O100025,2025-07-25 03:44:49,C0405,S-ULJYLJ,Electronics,Social,97.33,3,0.07,completed,New York,NY,USA,271.55
O100451,2025-07-25 05:36:35,C0143,S-YLLWB7,Home,Search,39.67,4,0.11,completed,Seattle,WA,USA,141.23
O100973,2025-07-25 07:35:51,C0298,S-MHOPMP,Apparel,Search,47.23,3,0.12,completed,Denver,CO,USA,124.69
O100142,2025-07-25 11:15:24,C0118,S-T0SEKK,Electronics,Direct,38.1,1,,completed,Boston,MA,USA,38.1
O101377,2025-07-25 11:25:24,C0220,S-7Q9VJU,Electronics,Search,148.97,2,0.0,completed,Boston,MA,USA,297.94
O101315,2025-07-25 12:08:07,C0174,S-8RL5H3,Electronics,Marketplace,24.17,2,,completed,Chicago,IL,USA,48.34
O100023,2025-07-25 12:21:21,C0132,S-CLBR7T,Electronics,Email,43.65,4,0.19,returned,New York,NY,USA,141.43
O100346,2025-07-25 12:23:44,C0356,S-Y64YFD,Home,Social,32.2,1,0.0,completed,Chicago,IL,USA,32.2
O101494,2025-07-25 14:12:42,C0013,S-XN32NB,Beauty,Social,33.66,5,0.23,completed,Seattle,WA,USA,129.59
O101492,2025-07-25 14:22:00,C0147,S-BPAVAJ,Electronics,Direct,42.39,5,0.15,completed,Miami,FL,USA,180.16
O100093,2025-07-25 15:19:07,C0079,S-VMWWYZ,Home,Affiliate,39.36,1,0.0,completed,San Francisco,CA,USA,39.36
O100807,2025-07-25 15:27:58,C0155,S-11MZWN,Electronics,Direct,152.32,3,,completed,Seattle,WA,USA,456.96
O100587,2025-07-25 15:54:52,C0464,S-DNWNGU,electronics,Social,48.48,2,,completed,Miami,FL,USA,96.96
O100655,2025-07-25 16:34:30,C0051,S-2JC2R0,Sports,Direct,60.69,4,0.13,completed,New York,NY,USA,211.2
O100499,2025-07-25 17:03:50,C0397,S-ZEEQNS,Apparel,Social,47.85,2,0.08,completed,Austin,TX,USA,88.04
O100459,2025-07-25 17:05:37,C0489,S-3GY1FK,Apparel,Direct,30.3,2,,completed,New York,NY,USA,60.6
O100320,2025-07-25 17:55:33,C0254,S-JPXGH3,Beauty,Social,28.69,5,0.32,returned,San Francisco,CA,USA,97.55
O100189,2025-07-25 18:07:08,C0323,S-U1G463,Home,Search,36.14,5,0.12,completed,Austin,TX,USA,159.02
O101014,2025-07-25 18:20:27,C0436,S-EIVLI7,Sports,Search,22.43,3,0.03,completed,New York,NY,USA,65.27
O101419,2025-07-25 19:15:41,C0012,S-FLD9CB,Electronics,Marketplace,52.78,2,0.16,completed,Denver,CO,USA,88.67
O100579,2025-07-25 20:01:21,C0452,S-QGM5V2,Home,Social,42.26,2,0.24,completed,Los Angeles,CA,USA,64.24
O100166,2025-07-25 20:24:34,C0240,S-HVLZ04,Sports,Search,46.42,5,0.25,completed,Los Angeles,CA,USA,174.08
O100809,2025-07-25 20:25:24,C0455,S-JV84A1,Home,Marketplace,40.38,3,0.17,completed,Phoenix,AZ,USA,100.55
O100233,2025-07-25 20:43:11,C0456,S-YT8QZP,Electronics,Social,77.07,4,0.18,completed,Denver,CO,USA,252.79
O100215,2025-07-25 22:12:39,C0305,S-HQCW76,Home,Search,123.29,1,0.15,completed,Denver,CO,USA,104.8
O101051,2025-07-25 22:59:38,C0467,S-C786W0,Apparel,Social,20.6,2,0.12,completed,Austin,TX,USA,36.26
O100071,2025-07-25 23:32:27,C0481,S-X7PTX6,beauty,Search,51.86,5,0.16,completed,Chicago,IL,USA,217.81
O100479,2025-07-26 00:07:33,C0213,S-753AYE,Apparel,Search,41.0,4,0.12,completed,Los Angeles,CA,USA,144.32
O101011,2025-07-26 00:28:12,C0040,S-A8DBFA,Beauty,Email,33.6,5,0.06,returned,Miami,FL,USA,157.92
O100089,2025-07-26 02:33:21,C0023,S-YRUIWQ,Home,Affiliate,61.95,5,0.08,completed,Chicago,IL,USA,284.97
O100523,2025-07-26 02:49:33,C0343,S-TBB6BN,Electronics,Direct,169.84,4,0.16,completed,Phoenix,AZ,USA,570.66
O100173,2025-07-26 03:03:45,C0040,S-Z2SF6F,Sports,Direct,63.99,2,0.04,completed,Phoenix,AZ,USA,122.86
O100684,2025-07-26 03:29:06,C0451,S-L01Q3M,Sports,Affiliate,16.04,1,0.05,completed,New York,NY,USA,15.24
O100974,2025-07-26 03:40:46,C0247,S-GGGJVS,Electronics,Search,109.9,2,0.15,completed,New York,NY,USA,186.83
O100188,2025-07-26 04:40:07,C0430,S-4QGEFQ,Electronics,Search,57.15,5,0.02,completed,Chicago,IL,USA,280.03
O101049,2025-07-26 04:58:31,C0099,S-EBPY9E,Sports,Marketplace,21.77,2,0.01,cancelled,Miami,FL,USA,43.1
O100218,2025-07-26 05:45:30,C0029,S-U9IY4X,Sports,Social,70.62,4,0.32,completed,Denver,CO,USA,192.09
O100059,2025-07-26 06:11:50,C0228,S-J43D5I,Apparel,Social,28.44,1,,completed,San Francisco,CA,USA,28.44
O101425,2025-07-26 09:37:58,C0246,S-0KZ6XN,Apparel,Direct,51.74,3,0.07,completed,Chicago,IL,USA,144.35
O100058,2025-07-26 09:38:27,C0072,S-ZP08J3,Home,Email,27.71,5,0.16,completed,Phoenix,AZ,USA,116.38
O100220,2025-07-26 10:14:51,C0277,S-67I6YU,Electronics,Marketplace,295.95,5,,completed,Chicago,IL,USA,1479.75
O100894,2025-07-26 11:29:45,C0171,S-3LRITJ,Home,Search,101.1,2,0.21,completed,Los Angeles,CA,USA,159.74
O100941,2025-07-26 14:58:10,C0140,S-AFN33V,Apparel,Marketplace,15.13,3,0.1,processing,Seattle,WA,USA,40.85
O100131,2025-07-26 15:32:34,C0284,S-5MUFM8,Home,Direct,82.24,1,0.14,completed,New York,NY,USA,70.73
O101200,2025-07-26 16:05:12,C0406,S-NWZR04,Electronics,Search,209.86,4,0.09,completed,Austin,TX,USA,763.89
O100275,2025-07-26 18:14:55,C0306,S-ISB5IQ,Apparel,Search,50.37,3,0.1,processing,San Francisco,CA,USA,136.0
O101221,2025-07-26 20:30:15,C0154,S-U4NS7N,Home,Email,46.61,1,0.17,completed,New York,NY,USA,38.69
O100076,2025-07-26 21:10:28,C0474,S-K83TQL,Apparel,Marketplace,25.85,1,,completed,Los Angeles,CA,USA,25.85
O100126,2025-07-26 21:12:26,C0423,S-W2VMCQ,Electronics,Direct,87.19,2,0.15,completed,New York,NY,USA,148.22
O100735,2025-07-26 21:36:00,C0204,S-O6Z1T2,Home,Search,69.58,1,0.12,completed,Boston,MA,USA,61.23
O100708,2025-07-26 21:47:02,C0371,S-M00E9K,Electronics,Email,33.21,4,0.18,completed,Austin,TX,USA,544.65
O101124,2025-07-26 23:37:41,C0375,S-FESYAX,Home,Direct,67.78,5,0.09,completed,Denver,CO,USA,308.4
O100822,2025-07-27 01:56:36,C0339,S-0KHFSU,Sports,Email,90.55,5,0.1,completed,New York,NY,USA,407.48
O100954,2025-07-27 02:03:00,C0295,S-28R5P0,Beauty,Social,32.85,5,0.17,completed,Denver,CO,USA,136.33
O100842,2025-07-27 03:23:03,C0440,S-G3AUT3,Apparel,Email,45.7,3,0.14,completed,New York,NY,USA,117.91
O101392,2025-07-27 04:18:11,C0250,S-KQPGA8,Home,Search,37.63,5,0.06,completed,Chicago,IL,USA,176.86
O101338,2025-07-27 04:20:29,C0068,S-6X85ZZ,Electronics,Search,99.65,4,0.15,completed,Seattle,WA,USA,338.81
O100043,2025-07-27 05:00:38,C0446,S-GZRIXA,Beauty,Social,36.78,1,0.09,completed,Denver,CO,USA,33.47
O100688,2025-07-27 06:17:44,C0298,S-XPW2GK,Apparel,Email,25.57,4,0.23,completed,Austin,TX,USA,78.76
O100851,2025-07-27 06:31:56,C0184,S-OLD62F,Beauty,Search,34.88,5,0.23,completed,Seattle,WA,USA,134.29
O100020,2025-07-27 06:47:37,C0077,S-P5TB94,Sports,Marketplace,34.6,3,0.18,returned,Austin,TX,USA,85.12
O100723,2025-07-27 07:07:42,C0480,S-GA2IZ5,Apparel,Affiliate,8.27,2,0.1,completed,Denver,CO,USA,14.89
O101031,2025-07-27 07:25:17,C0171,S-M3PP00,Electronics,Search,83.79,2,0.09,completed,Chicago,IL,USA,152.5
O100408,2025-07-27 11:08:58,C0198,S-P5ZP7R,beauty,Direct,14.89,4,0.08,completed,Phoenix,AZ,USA,54.8
O101235,2025-07-27 11:16:18,C0307,S-PN7ITC,Home,Direct,69.0,3,0.2,completed,Seattle,WA,USA,165.6
O101086,2025-07-27 11:17:23,C0060,S-Q77Z4E,Home,Affiliate,139.52,4,0.08,completed,Denver,CO,USA,513.43
O100699,2025-07-27 14:58:50,C0072,S-92V4DU,Home,Search,30.29,1,0.23,completed,Seattle,WA,USA,23.32
O100874,2025-07-27 15:53:29,C0101,S-PBDN7Z,Electronics,Affiliate,117.28,5,,completed,,CA,USA,586.4
O100549,2025-07-27 16:22:42,C0053,S-RF5A7Q,Home,Marketplace,16.96,2,0.03,completed,San Francisco,CA,USA,32.9
O100245,2025-07-27 18:05:51,C0077,S-EKGYSP,Electronics,Direct,47.97,1,0.37,completed,Los Angeles,CA,USA,30.22
O100543,2025-07-27 19:14:42,C0269,S-KB700U,Electronics,Email,242.84,1,0.0,completed,San Francisco,CA,USA,242.84
O100890,2025-07-27 19:31:28,C0324,S-R0XAFG,Apparel,Social,39.37,5,0.13,completed,,NY,USA,171.26
O101354,2025-07-27 21:12:08,C0268,S-L14HOA,Electronics,Affiliate,64.19,1,0.17,completed,Los Angeles,CA,USA,53.28
O101186,2025-07-28 02:38:18,C0012,S-ALF4V1,Home,Social,85.1,2,0.13,completed,Phoenix,AZ,USA,148.07
O101268,2025-07-28 03:18:25,C0085,S-AP4VKF,Home,Direct,27.2,2,0.01,completed,New York,NY,USA,53.86
O100140,2025-07-28 04:32:24,C0025,S-NNCILD,Beauty,Direct,23.38,2,0.14,completed,San Francisco,CA,USA,40.21
O100686,2025-07-28 04:36:47,C0146,S-58VRW9,apparel,Social,34.93,4,0.17,completed,Denver,CO,USA,115.97
O100725,2025-07-28 05:57:44,C0053,S-TKG1F8,Home,Search,65.97,4,0.16,processing,Austin,TX,USA,221.66
O101340,2025-07-28 07:11:54,C0436,S-Z0KDN3,Home,Direct,25.96,2,0.01,cancelled,Los Angeles,CA,USA,51.4
O100729,2025-07-28 09:39:12,C0249,S-KODWH8,Apparel,Marketplace,28.12,5,0.14,completed,Los Angeles,CA,USA,120.92
O101205,2025-07-28 10:29:43,C0466,S-QHWTEK,Beauty,Marketplace,42.17,4,0.15,completed,Austin,TX,USA,143.38
O100999,2025-07-28 12:18:41,C0387,S-PCEO93,Beauty,Email,23.84,5,0.22,completed,Boston,MA,USA,92.98
O100031,2025-07-28 12:19:30,C0138,S-T4UFEL,Sports,Social,55.33,3,0.38,returned,Miami,FL,USA,102.91
O100850,2025-07-28 13:06:22,C0258,S-PF9PAV,Electronics,Search,75.42,2,0.08,completed,Los Angeles,CA,USA,138.77
O100942,2025-07-28 13:12:19,C0465,S-UOWOB7,Apparel,Marketplace,56.04,4,0.11,completed,Austin,TX,USA,199.5
O100050,2025-07-28 14:48:33,C0463,S-6RJRNY,Beauty,Social,43.07,3,0.14,returned,Austin,TX,USA,111.12
O100376,2025-07-28 15:18:05,C0197,S-FTOM5X,Apparel,Direct,18.96,2,0.11,processing,Phoenix,AZ,USA,33.75
O100110,2025-07-28 16:57:01,C0257,S-O3O0LL,Electronics,Marketplace,60.62,5,0.13,completed,Boston,MA,USA,263.7
O101257,2025-07-28 19:23:39,C0385,S-6D86ZC,Electronics,Search,65.61,1,,completed,San Francisco,CA,USA,65.61
O100680,2025-07-28 20:10:46,C0006,S-DS9YXZ,Sports,Email,40.33,5,0.08,completed,New York,NY,USA,185.52
O100313,2025-07-28 22:08:19,C0450,S-S62YWE,Beauty,Search,20.81,2,0.23,processing,Seattle,WA,USA,32.05
O100551,2025-07-28 23:37:29,C0462,S-XO100V,Electronics,Direct,244.01,5,0.17,completed,Austin,TX,USA,1012.64
O101043,2025-07-28 23:48:13,C0307,S-89U9W0,Home,Search,44.26,4,0.02,returned,San Francisco,CA,USA,173.5
O101402,2025-07-29 00:25:57,C0478,S-55CK3T,Electronics,Marketplace,79.94,3,0.1,returned,New York,NY,USA,215.84
O100879,2025-07-29 01:10:21,C0326,S-BGTJ54,Sports,Marketplace,24.85,2,0.05,cancelled,Boston,MA,USA,47.22
O101253,2025-07-29 04:02:58,C0308,S-LQH7PP,Electronics,Search,51.85,3,0.17,completed,Los Angeles,CA,USA,129.11
O101167,2025-07-29 04:03:02,C0494,S-RGSS8K,sports,Search,27.37,1,,completed,Los Angeles,CA,USA,27.37
O100136,2025-07-29 05:18:35,C0375,S-V12II8,Beauty,Marketplace,15.74,4,,completed,Phoenix,AZ,USA,62.96
O100314,2025-07-29 07:23:50,C0432,S-3EP9P9,Home,Affiliate,38.21,2,0.0,completed,New York,NY,USA,76.42
O100600,2025-07-29 07:40:17,C0015,S-MERBYE,Electronics,Social,77.88,5,0.05,completed,Miami,FL,USA,369.93
O100327,2025-07-29 09:33:14,C0034,S-QY3ODS,Home,Affiliate,69.55,4,0.25,completed,Phoenix,AZ,USA,208.65
O100984,2025-07-29 10:04:33,C0118,S-6Q8SJY,Sports,Direct,46.63,2,0.13,completed,Chicago,IL,USA,81.14
O100997,2025-07-29 11:21:51,C0062,S-0RIY4K,Electronics,Marketplace,207.3,3,0.11,completed,Boston,MA,USA,553.49
O100534,2025-07-29 11:24:35,C0175,S-9OEKNT,Electronics,Social,42.39,1,0.22,completed,Miami,FL,USA,33.06
O100036,2025-07-29 12:13:24,C0116,S-LA5JU9,Electronics,Email,210.33,2,0.05,completed,Miami,FL,USA,399.63
O100407,2025-07-29 12:47:09,C0078,S-SEREV3,Sports,Social,100.07,1,0.08,completed,Los Angeles,CA,USA,92.06
O100264,2025-07-29 12:51:26,C0237,S-WPH6FE,Beauty,Direct,14.62,4,0.1,completed,Austin,TX,USA,52.63
O101134,2025-07-29 14:16:29,C0166,S-R1P02J,Home,Social,28.74,3,,cancelled,Chicago,IL,USA,86.22
O101488,2025-07-29 14:53:20,C0197,S-50DF0W,Electronics,Social,111.84,2,0.25,completed,New York,NY,USA,167.76
O100240,2025-07-29 16:36:50,C0053,S-3E4XYF,Sports,Search,79.59,3,0.0,completed,Austin,TX,USA,238.77
O101192,2025-07-29 16:51:10,C0155,S-MJEQA2,Apparel,Affiliate,36.89,2,0.22,completed,Chicago,IL,USA,57.55
O100477,2025-07-29 17:32:57,C0208,S-MLVAK9,Home,Marketplace,27.31,5,0.2,completed,Austin,TX,USA,109.24
O100099,2025-07-29 19:29:40,C0003,S-XEBB9E,Electronics,Email,34.71,1,0.11,completed,Miami,FL,USA,30.89
O100152,2025-07-29 19:56:03,C0143,S-9J98CW,Apparel,Affiliate,22.29,2,0.0,completed,San Francisco,CA,USA,44.58
O100640,2025-07-29 21:02:16,C0367,S-UTPMC3,home,Direct,44.94,1,0.21,completed,Miami,FL,USA,35.5
O100937,2025-07-29 22:02:55,C0415,S-93DXWO,Apparel,Social,35.45,1,0.13,processing,New York,NY,USA,30.84
O100917,2025-07-30 03:19:29,C0125,S-9S9VS1,Apparel,Search,51.47,3,0.2,completed,Phoenix,AZ,USA,123.53
O101382,2025-07-30 05:00:37,C0326,S-UW93EI,Apparel,Search,95.66,5,0.24,completed,Austin,TX,USA,363.51
O100457,2025-07-30 05:16:15,C0486,S-J36TCF,Electronics,Search,35.17,5,0.11,completed,San Francisco,CA,USA,156.51
O100454,2025-07-30 06:12:43,C0257,S-YM81CM,Electronics,Email,50.43,2,0.01,completed,Boston,MA,USA,99.85
O101004,2025-07-30 09:06:28,C0353,S-H6SSGF,Home,Email,65.79,5,0.12,completed,Austin,TX,USA,289.48
O101463,2025-07-30 09:42:04,C0321,S-G1R1CQ,Electronics,Search,54.69,3,0.24,completed,Chicago,IL,USA,124.69
O101008,2025-07-30 09:48:33,C0050,S-D50N97,Electronics,Search,76.68,1,0.15,completed,New York,NY,USA,65.18
O100472,2025-07-30 10:45:56,C0467,S-O55IXV,Electronics,Social,33.7,2,0.16,completed,Chicago,IL,USA,56.62
O100843,2025-07-30 11:03:31,C0214,S-1HXE5Z,Electronics,Direct,143.59,1,0.18,completed,San Francisco,CA,USA,117.74
O101391,2025-07-30 11:04:57,C0468,S-K6ILSI,Electronics,Search,54.39,4,0.06,completed,Austin,TX,USA,204.51
O101434,2025-07-30 11:11:36,C0291,S-P82J3T,Apparel,Email,54.6,1,,processing,Chicago,IL,USA,54.6
O100927,2025-07-30 12:19:39,C0260,S-7NPRB5,Sports,Social,45.88,5,0.14,completed,Austin,TX,USA,197.28
O100250,2025-07-30 12:32:24,C0060,S-HP0XI5,Electronics,Search,124.77,5,0.23,returned,New York,NY,USA,480.36
